State_id,State code,State,State_name
83845,45,SC,South Carolina
83846,45,SC,South Carolina
83847,45,SC,South Carolina
83848,45,SC,South Carolina
83849,45,SC,South Carolina
83850,45,SC,South Carolina
83851,45,SC,South Carolina
83852,45,SC,South Carolina
83853,45,SC,South Carolina
83854,45,SC,South Carolina
83855,45,SC,South Carolina
83856,45,SC,South Carolina
83857,45,SC,South Carolina
83858,45,SC,South Carolina
83859,45,SC,South Carolina
83860,45,SC,South Carolina
83861,45,SC,South Carolina
83862,45,SC,South Carolina
83863,45,SC,South Carolina
83864,45,SC,South Carolina
83865,45,SC,South Carolina
83866,45,SC,South Carolina
83867,45,SC,South Carolina
83868,45,SC,South Carolina
83869,45,SC,South Carolina
83870,45,SC,South Carolina
83871,45,SC,South Carolina
83872,45,SC,South Carolina
83873,45,SC,South Carolina
83874,45,SC,South Carolina
83875,45,SC,South Carolina
83876,45,SC,South Carolina
83877,45,SC,South Carolina
83878,45,SC,South Carolina
83879,45,SC,South Carolina
83880,45,SC,South Carolina
83881,45,SC,South Carolina
83882,45,SC,South Carolina
83883,45,SC,South Carolina
83884,45,SC,South Carolina
83885,45,SC,South Carolina
83886,45,SC,South Carolina
83887,45,SC,South Carolina
83888,45,SC,South Carolina
83889,45,SC,South Carolina
83890,45,SC,South Carolina
83891,45,SC,South Carolina
83892,45,SC,South Carolina
83893,45,SC,South Carolina
83894,45,SC,South Carolina
83895,45,SC,South Carolina
83896,45,SC,South Carolina
83897,45,SC,South Carolina
83898,45,SC,South Carolina
83899,45,SC,South Carolina
83900,45,SC,South Carolina
83901,45,SC,South Carolina
83902,45,SC,South Carolina
83903,45,SC,South Carolina
83904,45,SC,South Carolina
83905,45,SC,South Carolina
83906,45,SC,South Carolina
83907,45,SC,South Carolina
83908,45,SC,South Carolina
83909,45,SC,South Carolina
83910,45,SC,South Carolina
83911,45,SC,South Carolina
83912,45,SC,South Carolina
83913,45,SC,South Carolina
83914,45,SC,South Carolina
83915,45,SC,South Carolina
83916,45,SC,South Carolina
83917,45,SC,South Carolina
83918,45,SC,South Carolina
83919,45,SC,South Carolina
83920,45,SC,South Carolina
83921,45,SC,South Carolina
83922,45,SC,South Carolina
83923,45,SC,South Carolina
83924,45,SC,South Carolina
83925,45,SC,South Carolina
83926,45,SC,South Carolina
83927,45,SC,South Carolina
83928,45,SC,South Carolina
83929,45,SC,South Carolina
83930,45,SC,South Carolina
83931,45,SC,South Carolina
83932,45,SC,South Carolina
83933,45,SC,South Carolina
83934,45,SC,South Carolina
83935,45,SC,South Carolina
83936,45,SC,South Carolina
83937,45,SC,South Carolina
83938,45,SC,South Carolina
83939,45,SC,South Carolina
83940,45,SC,South Carolina
83941,45,SC,South Carolina
83942,45,SC,South Carolina
83943,45,SC,South Carolina
83944,45,SC,South Carolina
83945,45,SC,South Carolina
83946,45,SC,South Carolina
83947,45,SC,South Carolina
83948,45,SC,South Carolina
83949,45,SC,South Carolina
83950,45,SC,South Carolina
83951,45,SC,South Carolina
83952,45,SC,South Carolina
83953,45,SC,South Carolina
83954,45,SC,South Carolina
83955,45,SC,South Carolina
83956,45,SC,South Carolina
83957,46,SD,South Dakota
83958,46,SD,South Dakota
83959,46,SD,South Dakota
83960,46,SD,South Dakota
83961,46,SD,South Dakota
83962,46,SD,South Dakota
83963,46,SD,South Dakota
83964,46,SD,South Dakota
83965,46,SD,South Dakota
83966,46,SD,South Dakota
83967,46,SD,South Dakota
83968,46,SD,South Dakota
83969,46,SD,South Dakota
83970,46,SD,South Dakota
83971,46,SD,South Dakota
83972,46,SD,South Dakota
83973,46,SD,South Dakota
83974,46,SD,South Dakota
83975,46,SD,South Dakota
83976,46,SD,South Dakota
83977,46,SD,South Dakota
83978,46,SD,South Dakota
83979,46,SD,South Dakota
83980,46,SD,South Dakota
83981,46,SD,South Dakota
83982,46,SD,South Dakota
83983,46,SD,South Dakota
83984,46,SD,South Dakota
83985,46,SD,South Dakota
83986,46,SD,South Dakota
83987,46,SD,South Dakota
83988,46,SD,South Dakota
83989,46,SD,South Dakota
83990,46,SD,South Dakota
83991,46,SD,South Dakota
83992,46,SD,South Dakota
83993,46,SD,South Dakota
83994,46,SD,South Dakota
83995,46,SD,South Dakota
83996,46,SD,South Dakota
83997,46,SD,South Dakota
83998,46,SD,South Dakota
83999,46,SD,South Dakota
84000,46,SD,South Dakota
84001,46,SD,South Dakota
84002,46,SD,South Dakota
84003,46,SD,South Dakota
84004,46,SD,South Dakota
84005,46,SD,South Dakota
84006,46,SD,South Dakota
84007,46,SD,South Dakota
84008,46,SD,South Dakota
84009,46,SD,South Dakota
84010,46,SD,South Dakota
84011,46,SD,South Dakota
84012,46,SD,South Dakota
84013,46,SD,South Dakota
84014,46,SD,South Dakota
84015,46,SD,South Dakota
84016,46,SD,South Dakota
84017,46,SD,South Dakota
84018,46,SD,South Dakota
84019,46,SD,South Dakota
84020,46,SD,South Dakota
84021,46,SD,South Dakota
84022,46,SD,South Dakota
84023,46,SD,South Dakota
84024,46,SD,South Dakota
84025,46,SD,South Dakota
84026,46,SD,South Dakota
84027,46,SD,South Dakota
84028,46,SD,South Dakota
84029,46,SD,South Dakota
84030,46,SD,South Dakota
84031,46,SD,South Dakota
84032,46,SD,South Dakota
84033,46,SD,South Dakota
84034,46,SD,South Dakota
84035,46,SD,South Dakota
84036,46,SD,South Dakota
84037,46,SD,South Dakota
84038,46,SD,South Dakota
84039,46,SD,South Dakota
84040,46,SD,South Dakota
84041,46,SD,South Dakota
84042,46,SD,South Dakota
84043,46,SD,South Dakota
84044,46,SD,South Dakota
84045,46,SD,South Dakota
84046,46,SD,South Dakota
84047,46,SD,South Dakota
84048,46,SD,South Dakota
84049,46,SD,South Dakota
84050,46,SD,South Dakota
84051,46,SD,South Dakota
84052,46,SD,South Dakota
84053,46,SD,South Dakota
84054,46,SD,South Dakota
84055,46,SD,South Dakota
84056,46,SD,South Dakota
84057,46,SD,South Dakota
84058,46,SD,South Dakota
84059,46,SD,South Dakota
84060,46,SD,South Dakota
84061,46,SD,South Dakota
84062,46,SD,South Dakota
84063,46,SD,South Dakota
84064,46,SD,South Dakota
84065,46,SD,South Dakota
84066,46,SD,South Dakota
84067,46,SD,South Dakota
84068,46,SD,South Dakota
84069,46,SD,South Dakota
84070,46,SD,South Dakota
84071,46,SD,South Dakota
84072,46,SD,South Dakota
84073,46,SD,South Dakota
84074,46,SD,South Dakota
84075,46,SD,South Dakota
84076,46,SD,South Dakota
84077,46,SD,South Dakota
84078,46,SD,South Dakota
84079,46,SD,South Dakota
84080,46,SD,South Dakota
84081,46,SD,South Dakota
84082,46,SD,South Dakota
84083,46,SD,South Dakota
84084,46,SD,South Dakota
84085,46,SD,South Dakota
84086,46,SD,South Dakota
84087,46,SD,South Dakota
84088,46,SD,South Dakota
84089,46,SD,South Dakota
84090,46,SD,South Dakota
84091,46,SD,South Dakota
84092,46,SD,South Dakota
84093,46,SD,South Dakota
84094,46,SD,South Dakota
84095,46,SD,South Dakota
84096,46,SD,South Dakota
84097,46,SD,South Dakota
84098,46,SD,South Dakota
84099,46,SD,South Dakota
84100,46,SD,South Dakota
84101,46,SD,South Dakota
84102,46,SD,South Dakota
84103,46,SD,South Dakota
84104,46,SD,South Dakota
84105,46,SD,South Dakota
84106,46,SD,South Dakota
84107,46,SD,South Dakota
84108,46,SD,South Dakota
84109,46,SD,South Dakota
84110,46,SD,South Dakota
84111,46,SD,South Dakota
84112,46,SD,South Dakota
84113,46,SD,South Dakota
84114,46,SD,South Dakota
84115,46,SD,South Dakota
84116,46,SD,South Dakota
84117,46,SD,South Dakota
84118,46,SD,South Dakota
84119,46,SD,South Dakota
84120,46,SD,South Dakota
84121,46,SD,South Dakota
84122,46,SD,South Dakota
84123,46,SD,South Dakota
84124,46,SD,South Dakota
84125,46,SD,South Dakota
84126,46,SD,South Dakota
84127,46,SD,South Dakota
84128,46,SD,South Dakota
84129,46,SD,South Dakota
84130,46,SD,South Dakota
84131,46,SD,South Dakota
84132,46,SD,South Dakota
84133,46,SD,South Dakota
84134,46,SD,South Dakota
84135,46,SD,South Dakota
84136,46,SD,South Dakota
84137,46,SD,South Dakota
84138,46,SD,South Dakota
84139,46,SD,South Dakota
84140,46,SD,South Dakota
84141,46,SD,South Dakota
84142,46,SD,South Dakota
84143,46,SD,South Dakota
84144,46,SD,South Dakota
84145,46,SD,South Dakota
84146,46,SD,South Dakota
84147,46,SD,South Dakota
84148,46,SD,South Dakota
84149,46,SD,South Dakota
84150,46,SD,South Dakota
84151,46,SD,South Dakota
84152,46,SD,South Dakota
84153,46,SD,South Dakota
84154,46,SD,South Dakota
84155,46,SD,South Dakota
84156,46,SD,South Dakota
84157,46,SD,South Dakota
84158,46,SD,South Dakota
84159,46,SD,South Dakota
84160,46,SD,South Dakota
84161,46,SD,South Dakota
84162,46,SD,South Dakota
84163,46,SD,South Dakota
84164,46,SD,South Dakota
84165,46,SD,South Dakota
84166,46,SD,South Dakota
84167,46,SD,South Dakota
84168,46,SD,South Dakota
84169,46,SD,South Dakota
84170,46,SD,South Dakota
84171,46,SD,South Dakota
84172,46,SD,South Dakota
84173,46,SD,South Dakota
84174,46,SD,South Dakota
84175,46,SD,South Dakota
84176,46,SD,South Dakota
84177,46,SD,South Dakota
84178,46,SD,South Dakota
84179,46,SD,South Dakota
84180,46,SD,South Dakota
84181,46,SD,South Dakota
84182,46,SD,South Dakota
84183,46,SD,South Dakota
84184,46,SD,South Dakota
84185,46,SD,South Dakota
84186,46,SD,South Dakota
84187,46,SD,South Dakota
84188,46,SD,South Dakota
84189,46,SD,South Dakota
84190,46,SD,South Dakota
84191,46,SD,South Dakota
84192,46,SD,South Dakota
84193,46,SD,South Dakota
84194,46,SD,South Dakota
84195,46,SD,South Dakota
84196,46,SD,South Dakota
84197,46,SD,South Dakota
84198,46,SD,South Dakota
84199,46,SD,South Dakota
84200,46,SD,South Dakota
84201,46,SD,South Dakota
84202,46,SD,South Dakota
84203,46,SD,South Dakota
84204,46,SD,South Dakota
84205,46,SD,South Dakota
84206,46,SD,South Dakota
84207,46,SD,South Dakota
84208,46,SD,South Dakota
84209,46,SD,South Dakota
84210,46,SD,South Dakota
84211,46,SD,South Dakota
84212,46,SD,South Dakota
84213,46,SD,South Dakota
84214,46,SD,South Dakota
84215,46,SD,South Dakota
84216,46,SD,South Dakota
84217,46,SD,South Dakota
84218,46,SD,South Dakota
84219,46,SD,South Dakota
84220,46,SD,South Dakota
84221,46,SD,South Dakota
84222,46,SD,South Dakota
84223,46,SD,South Dakota
84224,46,SD,South Dakota
84225,46,SD,South Dakota
84226,46,SD,South Dakota
84227,46,SD,South Dakota
84228,46,SD,South Dakota
84229,46,SD,South Dakota
84230,46,SD,South Dakota
84231,46,SD,South Dakota
84232,46,SD,South Dakota
84233,46,SD,South Dakota
84234,46,SD,South Dakota
84235,46,SD,South Dakota
84236,46,SD,South Dakota
84237,46,SD,South Dakota
84238,46,SD,South Dakota
84239,46,SD,South Dakota
84240,46,SD,South Dakota
84241,46,SD,South Dakota
84242,46,SD,South Dakota
84243,46,SD,South Dakota
84244,46,SD,South Dakota
84245,46,SD,South Dakota
84246,46,SD,South Dakota
84247,46,SD,South Dakota
84248,46,SD,South Dakota
84249,46,SD,South Dakota
84250,46,SD,South Dakota
84251,46,SD,South Dakota
84252,46,SD,South Dakota
84253,46,SD,South Dakota
84254,46,SD,South Dakota
84255,46,SD,South Dakota
84256,46,SD,South Dakota
84257,46,SD,South Dakota
84258,46,SD,South Dakota
84259,46,SD,South Dakota
84260,46,SD,South Dakota
84261,46,SD,South Dakota
84262,46,SD,South Dakota
84263,46,SD,South Dakota
84264,46,SD,South Dakota
84265,46,SD,South Dakota
84266,46,SD,South Dakota
84267,46,SD,South Dakota
84268,46,SD,South Dakota
84269,46,SD,South Dakota
84270,46,SD,South Dakota
84271,46,SD,South Dakota
84272,46,SD,South Dakota
84273,46,SD,South Dakota
84274,46,SD,South Dakota
84275,46,SD,South Dakota
84276,46,SD,South Dakota
84277,46,SD,South Dakota
84278,46,SD,South Dakota
84279,46,SD,South Dakota
84280,46,SD,South Dakota
84281,46,SD,South Dakota
84282,46,SD,South Dakota
84283,46,SD,South Dakota
84284,46,SD,South Dakota
84285,46,SD,South Dakota
84286,46,SD,South Dakota
84287,46,SD,South Dakota
84288,46,SD,South Dakota
84289,46,SD,South Dakota
84290,46,SD,South Dakota
84291,46,SD,South Dakota
84292,46,SD,South Dakota
84293,46,SD,South Dakota
84294,46,SD,South Dakota
84295,46,SD,South Dakota
84296,46,SD,South Dakota
84297,46,SD,South Dakota
84298,46,SD,South Dakota
84299,46,SD,South Dakota
84300,46,SD,South Dakota
84301,46,SD,South Dakota
84302,46,SD,South Dakota
84303,46,SD,South Dakota
84304,46,SD,South Dakota
84305,46,SD,South Dakota
84306,46,SD,South Dakota
84307,46,SD,South Dakota
84308,46,SD,South Dakota
84309,46,SD,South Dakota
84310,46,SD,South Dakota
84311,46,SD,South Dakota
84312,46,SD,South Dakota
84313,46,SD,South Dakota
84314,46,SD,South Dakota
84315,46,SD,South Dakota
84316,46,SD,South Dakota
84317,46,SD,South Dakota
84318,46,SD,South Dakota
84319,46,SD,South Dakota
84320,46,SD,South Dakota
84321,46,SD,South Dakota
84322,46,SD,South Dakota
84323,46,SD,South Dakota
84324,46,SD,South Dakota
84325,46,SD,South Dakota
84326,46,SD,South Dakota
84327,46,SD,South Dakota
84328,46,SD,South Dakota
84329,46,SD,South Dakota
84330,46,SD,South Dakota
84331,46,SD,South Dakota
84332,46,SD,South Dakota
84333,46,SD,South Dakota
84334,46,SD,South Dakota
84335,46,SD,South Dakota
84336,46,SD,South Dakota
84337,46,SD,South Dakota
84338,46,SD,South Dakota
84339,46,SD,South Dakota
84340,46,SD,South Dakota
84341,46,SD,South Dakota
84342,46,SD,South Dakota
84343,46,SD,South Dakota
84344,46,SD,South Dakota
84345,46,SD,South Dakota
84346,46,SD,South Dakota
84347,46,SD,South Dakota
84348,46,SD,South Dakota
84349,46,SD,South Dakota
84350,46,SD,South Dakota
84351,46,SD,South Dakota
84352,46,SD,South Dakota
84353,46,SD,South Dakota
84354,46,SD,South Dakota
84355,46,SD,South Dakota
84356,46,SD,South Dakota
84357,46,SD,South Dakota
84358,46,SD,South Dakota
84359,46,SD,South Dakota
84360,46,SD,South Dakota
84361,46,SD,South Dakota
84362,46,SD,South Dakota
84363,46,SD,South Dakota
84364,46,SD,South Dakota
84365,46,SD,South Dakota
84366,46,SD,South Dakota
84367,46,SD,South Dakota
84368,46,SD,South Dakota
84369,46,SD,South Dakota
84370,46,SD,South Dakota
84371,46,SD,South Dakota
84372,46,SD,South Dakota
84373,46,SD,South Dakota
84374,46,SD,South Dakota
84375,46,SD,South Dakota
84376,46,SD,South Dakota
84377,46,SD,South Dakota
84378,46,SD,South Dakota
84379,46,SD,South Dakota
84380,46,SD,South Dakota
84381,46,SD,South Dakota
84382,46,SD,South Dakota
84383,46,SD,South Dakota
84384,46,SD,South Dakota
84385,46,SD,South Dakota
84386,46,SD,South Dakota
84387,46,SD,South Dakota
84388,46,SD,South Dakota
84389,46,SD,South Dakota
84390,46,SD,South Dakota
84391,46,SD,South Dakota
84392,46,SD,South Dakota
84393,46,SD,South Dakota
84394,46,SD,South Dakota
84395,46,SD,South Dakota
84396,46,SD,South Dakota
84397,46,SD,South Dakota
84398,46,SD,South Dakota
84399,46,SD,South Dakota
84400,46,SD,South Dakota
84401,46,SD,South Dakota
84402,46,SD,South Dakota
84403,46,SD,South Dakota
84404,46,SD,South Dakota
84405,46,SD,South Dakota
84406,46,SD,South Dakota
84407,46,SD,South Dakota
84408,46,SD,South Dakota
84409,46,SD,South Dakota
84410,46,SD,South Dakota
84411,46,SD,South Dakota
84412,46,SD,South Dakota
84413,46,SD,South Dakota
84414,46,SD,South Dakota
84415,46,SD,South Dakota
84416,46,SD,South Dakota
84417,46,SD,South Dakota
84418,46,SD,South Dakota
84419,46,SD,South Dakota
84420,46,SD,South Dakota
84421,46,SD,South Dakota
84422,46,SD,South Dakota
84423,46,SD,South Dakota
84424,46,SD,South Dakota
84425,46,SD,South Dakota
84426,46,SD,South Dakota
84427,46,SD,South Dakota
84428,46,SD,South Dakota
84429,46,SD,South Dakota
84430,46,SD,South Dakota
84431,46,SD,South Dakota
84432,46,SD,South Dakota
84433,46,SD,South Dakota
84434,46,SD,South Dakota
84435,46,SD,South Dakota
84436,46,SD,South Dakota
84437,46,SD,South Dakota
84438,46,SD,South Dakota
84439,46,SD,South Dakota
84440,46,SD,South Dakota
84441,46,SD,South Dakota
84442,46,SD,South Dakota
84443,46,SD,South Dakota
84444,46,SD,South Dakota
84445,46,SD,South Dakota
84446,46,SD,South Dakota
84447,46,SD,South Dakota
84448,46,SD,South Dakota
84449,46,SD,South Dakota
84450,46,SD,South Dakota
84451,46,SD,South Dakota
84452,46,SD,South Dakota
84453,46,SD,South Dakota
84454,46,SD,South Dakota
84455,46,SD,South Dakota
84456,46,SD,South Dakota
84457,46,SD,South Dakota
84458,46,SD,South Dakota
84459,46,SD,South Dakota
84460,46,SD,South Dakota
84461,46,SD,South Dakota
84462,46,SD,South Dakota
84463,46,SD,South Dakota
84464,46,SD,South Dakota
84465,46,SD,South Dakota
84466,46,SD,South Dakota
84467,46,SD,South Dakota
84468,46,SD,South Dakota
84469,46,SD,South Dakota
84470,46,SD,South Dakota
84471,46,SD,South Dakota
84472,46,SD,South Dakota
84473,46,SD,South Dakota
84474,46,SD,South Dakota
84475,46,SD,South Dakota
84476,46,SD,South Dakota
84477,46,SD,South Dakota
84478,46,SD,South Dakota
84479,46,SD,South Dakota
84480,46,SD,South Dakota
84481,46,SD,South Dakota
84482,46,SD,South Dakota
84483,46,SD,South Dakota
84484,46,SD,South Dakota
84485,46,SD,South Dakota
84486,46,SD,South Dakota
84487,46,SD,South Dakota
84488,46,SD,South Dakota
84489,46,SD,South Dakota
84490,46,SD,South Dakota
84491,46,SD,South Dakota
84492,46,SD,South Dakota
84493,46,SD,South Dakota
84494,46,SD,South Dakota
84495,46,SD,South Dakota
84496,46,SD,South Dakota
84497,46,SD,South Dakota
84498,46,SD,South Dakota
84499,46,SD,South Dakota
84500,46,SD,South Dakota
84501,46,SD,South Dakota
84502,46,SD,South Dakota
84503,46,SD,South Dakota
84504,46,SD,South Dakota
84505,46,SD,South Dakota
84506,46,SD,South Dakota
84507,46,SD,South Dakota
84508,46,SD,South Dakota
84509,46,SD,South Dakota
84510,46,SD,South Dakota
84511,46,SD,South Dakota
84512,46,SD,South Dakota
84513,46,SD,South Dakota
84514,46,SD,South Dakota
84515,46,SD,South Dakota
84516,46,SD,South Dakota
84517,46,SD,South Dakota
84518,46,SD,South Dakota
84519,46,SD,South Dakota
84520,46,SD,South Dakota
84521,46,SD,South Dakota
84522,46,SD,South Dakota
84523,46,SD,South Dakota
84524,46,SD,South Dakota
84525,46,SD,South Dakota
84526,46,SD,South Dakota
84527,46,SD,South Dakota
84528,46,SD,South Dakota
84529,46,SD,South Dakota
84530,46,SD,South Dakota
84531,46,SD,South Dakota
84532,46,SD,South Dakota
84533,46,SD,South Dakota
84534,46,SD,South Dakota
84535,46,SD,South Dakota
84536,46,SD,South Dakota
84537,46,SD,South Dakota
84538,46,SD,South Dakota
84539,46,SD,South Dakota
84540,46,SD,South Dakota
84541,46,SD,South Dakota
84542,46,SD,South Dakota
84543,46,SD,South Dakota
84544,46,SD,South Dakota
84545,46,SD,South Dakota
84546,46,SD,South Dakota
84547,46,SD,South Dakota
84548,46,SD,South Dakota
84549,46,SD,South Dakota
84550,46,SD,South Dakota
84551,46,SD,South Dakota
84552,46,SD,South Dakota
84553,46,SD,South Dakota
84554,46,SD,South Dakota
84555,46,SD,South Dakota
84556,46,SD,South Dakota
84557,46,SD,South Dakota
84558,46,SD,South Dakota
84559,46,SD,South Dakota
84560,46,SD,South Dakota
84561,46,SD,South Dakota
84562,46,SD,South Dakota
84563,46,SD,South Dakota
84564,46,SD,South Dakota
84565,46,SD,South Dakota
84566,46,SD,South Dakota
84567,46,SD,South Dakota
84568,46,SD,South Dakota
84569,46,SD,South Dakota
84570,46,SD,South Dakota
84571,46,SD,South Dakota
84572,46,SD,South Dakota
84573,46,SD,South Dakota
84574,46,SD,South Dakota
84575,46,SD,South Dakota
84576,46,SD,South Dakota
84577,46,SD,South Dakota
84578,46,SD,South Dakota
84579,46,SD,South Dakota
84580,46,SD,South Dakota
84581,46,SD,South Dakota
84582,46,SD,South Dakota
84583,46,SD,South Dakota
84584,46,SD,South Dakota
84585,46,SD,South Dakota
84586,46,SD,South Dakota
84587,46,SD,South Dakota
84588,46,SD,South Dakota
84589,46,SD,South Dakota
84590,46,SD,South Dakota
84591,46,SD,South Dakota
84592,46,SD,South Dakota
84593,46,SD,South Dakota
84594,46,SD,South Dakota
84595,46,SD,South Dakota
84596,46,SD,South Dakota
84597,46,SD,South Dakota
84598,46,SD,South Dakota
84599,46,SD,South Dakota
84600,46,SD,South Dakota
84601,46,SD,South Dakota
84602,46,SD,South Dakota
84603,46,SD,South Dakota
84604,46,SD,South Dakota
84605,46,SD,South Dakota
84606,46,SD,South Dakota
84607,46,SD,South Dakota
84608,46,SD,South Dakota
84609,46,SD,South Dakota
84610,46,SD,South Dakota
84611,46,SD,South Dakota
84612,46,SD,South Dakota
84613,46,SD,South Dakota
84614,46,SD,South Dakota
84615,46,SD,South Dakota
84616,46,SD,South Dakota
84617,46,SD,South Dakota
84618,46,SD,South Dakota
84619,46,SD,South Dakota
84620,46,SD,South Dakota
84621,46,SD,South Dakota
84622,46,SD,South Dakota
84623,46,SD,South Dakota
84624,46,SD,South Dakota
84625,46,SD,South Dakota
84626,46,SD,South Dakota
84627,46,SD,South Dakota
84628,46,SD,South Dakota
84629,46,SD,South Dakota
84630,46,SD,South Dakota
84631,46,SD,South Dakota
84632,46,SD,South Dakota
84633,46,SD,South Dakota
84634,46,SD,South Dakota
84635,46,SD,South Dakota
84636,46,SD,South Dakota
84637,46,SD,South Dakota
84638,46,SD,South Dakota
84639,46,SD,South Dakota
84640,46,SD,South Dakota
84641,46,SD,South Dakota
84642,46,SD,South Dakota
84643,46,SD,South Dakota
84644,46,SD,South Dakota
84645,46,SD,South Dakota
84646,46,SD,South Dakota
84647,46,SD,South Dakota
84648,46,SD,South Dakota
84649,46,SD,South Dakota
84650,46,SD,South Dakota
84651,46,SD,South Dakota
84652,46,SD,South Dakota
84653,46,SD,South Dakota
84654,46,SD,South Dakota
84655,46,SD,South Dakota
84656,46,SD,South Dakota
84657,46,SD,South Dakota
84658,46,SD,South Dakota
84659,46,SD,South Dakota
84660,46,SD,South Dakota
84661,46,SD,South Dakota
84662,46,SD,South Dakota
84663,46,SD,South Dakota
84664,46,SD,South Dakota
84665,46,SD,South Dakota
84666,46,SD,South Dakota
84667,46,SD,South Dakota
84668,46,SD,South Dakota
84669,46,SD,South Dakota
84670,46,SD,South Dakota
84671,46,SD,South Dakota
84672,46,SD,South Dakota
84673,46,SD,South Dakota
84674,46,SD,South Dakota
84675,46,SD,South Dakota
84676,46,SD,South Dakota
84677,46,SD,South Dakota
84678,46,SD,South Dakota
84679,46,SD,South Dakota
84680,46,SD,South Dakota
84681,46,SD,South Dakota
84682,46,SD,South Dakota
84683,46,SD,South Dakota
84684,46,SD,South Dakota
84685,46,SD,South Dakota
84686,46,SD,South Dakota
84687,46,SD,South Dakota
84688,46,SD,South Dakota
84689,46,SD,South Dakota
84690,46,SD,South Dakota
84691,46,SD,South Dakota
84692,46,SD,South Dakota
84693,46,SD,South Dakota
84694,47,TN,Tennessee
84695,47,TN,Tennessee
84696,47,TN,Tennessee
84697,47,TN,Tennessee
84698,47,TN,Tennessee
84699,47,TN,Tennessee
84700,47,TN,Tennessee
84701,47,TN,Tennessee
84702,47,TN,Tennessee
84703,47,TN,Tennessee
84704,47,TN,Tennessee
84705,47,TN,Tennessee
84706,47,TN,Tennessee
84707,47,TN,Tennessee
84708,47,TN,Tennessee
84709,47,TN,Tennessee
84710,47,TN,Tennessee
84711,47,TN,Tennessee
84712,47,TN,Tennessee
84713,47,TN,Tennessee
84714,47,TN,Tennessee
84715,47,TN,Tennessee
84716,47,TN,Tennessee
84717,47,TN,Tennessee
84718,47,TN,Tennessee
84719,47,TN,Tennessee
84720,47,TN,Tennessee
84721,47,TN,Tennessee
84722,47,TN,Tennessee
84723,47,TN,Tennessee
84724,47,TN,Tennessee
84725,47,TN,Tennessee
84726,47,TN,Tennessee
84727,47,TN,Tennessee
84728,47,TN,Tennessee
84729,47,TN,Tennessee
84730,47,TN,Tennessee
84731,47,TN,Tennessee
84732,47,TN,Tennessee
84733,47,TN,Tennessee
84734,47,TN,Tennessee
84735,47,TN,Tennessee
84736,47,TN,Tennessee
84737,47,TN,Tennessee
84738,47,TN,Tennessee
84739,47,TN,Tennessee
84740,47,TN,Tennessee
84741,47,TN,Tennessee
84742,47,TN,Tennessee
84743,47,TN,Tennessee
84744,47,TN,Tennessee
84745,47,TN,Tennessee
84746,47,TN,Tennessee
84747,47,TN,Tennessee
84748,47,TN,Tennessee
84749,47,TN,Tennessee
84750,47,TN,Tennessee
84751,47,TN,Tennessee
84752,47,TN,Tennessee
84753,47,TN,Tennessee
84754,47,TN,Tennessee
84755,47,TN,Tennessee
84756,47,TN,Tennessee
84757,47,TN,Tennessee
84758,47,TN,Tennessee
84759,47,TN,Tennessee
84760,47,TN,Tennessee
84761,47,TN,Tennessee
84762,47,TN,Tennessee
84763,47,TN,Tennessee
84764,47,TN,Tennessee
84765,47,TN,Tennessee
84766,47,TN,Tennessee
84767,47,TN,Tennessee
84768,47,TN,Tennessee
84769,47,TN,Tennessee
84770,47,TN,Tennessee
84771,47,TN,Tennessee
84772,47,TN,Tennessee
84773,47,TN,Tennessee
84774,47,TN,Tennessee
84775,47,TN,Tennessee
84776,47,TN,Tennessee
84777,47,TN,Tennessee
84778,47,TN,Tennessee
84779,47,TN,Tennessee
84780,47,TN,Tennessee
84781,47,TN,Tennessee
84782,47,TN,Tennessee
84783,47,TN,Tennessee
84784,47,TN,Tennessee
84785,47,TN,Tennessee
84786,47,TN,Tennessee
84787,47,TN,Tennessee
84788,47,TN,Tennessee
84789,47,TN,Tennessee
84790,47,TN,Tennessee
84791,47,TN,Tennessee
84792,47,TN,Tennessee
84793,47,TN,Tennessee
84794,47,TN,Tennessee
84795,47,TN,Tennessee
84796,47,TN,Tennessee
84797,47,TN,Tennessee
84798,47,TN,Tennessee
84799,47,TN,Tennessee
84800,47,TN,Tennessee
84801,47,TN,Tennessee
84802,47,TN,Tennessee
84803,47,TN,Tennessee
84804,47,TN,Tennessee
84805,47,TN,Tennessee
84806,47,TN,Tennessee
84807,47,TN,Tennessee
84808,47,TN,Tennessee
84809,47,TN,Tennessee
84810,47,TN,Tennessee
84811,47,TN,Tennessee
84812,47,TN,Tennessee
84813,47,TN,Tennessee
84814,47,TN,Tennessee
84815,47,TN,Tennessee
84816,47,TN,Tennessee
84817,47,TN,Tennessee
84818,47,TN,Tennessee
84819,47,TN,Tennessee
84820,47,TN,Tennessee
84821,47,TN,Tennessee
84822,47,TN,Tennessee
84823,47,TN,Tennessee
84824,47,TN,Tennessee
84825,47,TN,Tennessee
84826,47,TN,Tennessee
84827,47,TN,Tennessee
84828,47,TN,Tennessee
84829,47,TN,Tennessee
84830,47,TN,Tennessee
84831,47,TN,Tennessee
84832,47,TN,Tennessee
84833,47,TN,Tennessee
84834,47,TN,Tennessee
84835,47,TN,Tennessee
84836,47,TN,Tennessee
84837,47,TN,Tennessee
84838,47,TN,Tennessee
84839,47,TN,Tennessee
84840,47,TN,Tennessee
84841,47,TN,Tennessee
84842,47,TN,Tennessee
84843,47,TN,Tennessee
